pvalue adj_pvalue weight weighted_pvalue group covariate fold symbol bh
0.419222635542599 1 0 1 2 -3.23199635595771 5 WNT16 0.972505949023068
0.705819234713282 0.93181894374254 5.94540134189984 0.118716835773401 10 7.39401899053063 2 HECW1 0.991853770898854
0.760719157121636 1 0.0296241736666077 1 7 0.735536553894694 2 MAD1L1 0.993873215603886
0.0697756790847184 0.29606835312407 5.94540134189984 0.0117360755098194 10 4.66442106702638 2 LASP1 0.803158416093635
0.357819438236978 1 0 1 3 -2.37376733602906 3 SNX11 0.964865169486859
0.948017884717252 1 0.00076094813202694 1 5 -0.0998023417172644 1 TMEM176A 0.998937889887345
0.0132029321899087 1 0.000795222972027379 1 5 -0.209667306933438 3 M6PR 0.516782396171917
0.0568050571027888 1 0.124016222897113 0.458045373224402 6 0.0900967673295784 2 CYP26B1 0.773933340594089
0.717053490839712 1 1.00372012870474 0.714395846345175 8 1.80668702570957 5 ICA1 0.992347556171424
0.47276558347215 1 0.000806344882169362 1 5 -0.811523264143249 4 DBNDD1 0.977635861324266
0.147964701592183 0.708945358053119 2.48837187904573 0.0594624552857934 9 3.21277449383998 2 ALS2 0.895801134787687
0.330078170491577 1 0.000795222972027379 1 5 -0.746368876097216 3 CASP10 0.960516295019347
0.611860764843939 1 2.90170645188876 0.210862392522741 9 4.39315827716515 1 CFLAR 0.98761782078548
0.940954173410002 1 0.0296241736666077 1 7 0.928562318336416 2 TFPI 0.998780907745207
0.314279753763098 1 0 1 4 -1.82147473137192 1 NDUFAF7 0.957743491583512
0.866681462125384 0.960557779098623 5.78289860880155 0.149869731557509 10 6.13209505869224 1 RBM5 0.996967709127529
0.222682331431887 0.825695802790258 2.90170645188876 0.0767418535003567 9 4.31227241656651 1 MTMR7 0.933869736287579
0.288109131861401 1 0.0296241736666077 1 7 1.01101454117208 2 SLC7A2 0.952312120340579
0.560713617649842 1 0.130850648430334 1 6 0.134708473694307 4 ARF5 0.984505988304725
0.889406077351598 1 1.42870460099414 0.622526221818507 8 1.60313268464405 4 SARM1 0.99758699797504
0.837831617344898 1 0 1 3 -2.04138334893055 5 POLDIP2 0.996218231099542
0.836393834815759 1 1.02356651234892 0.817136771010973 8 2.70666716388842 1 PLXND1 0.996177770859809
0.551867679222421 1 0 1 3 -2.23599096759037 1 AK2 0.98389778921555
0.421413610821227 1 0 1 5 -0.0264346981705234 2 CD38 0.972749675551418
0.678051183517691 1 0.543298313955884 1 6 0.196363716581483 5 FKBP4 0.990703734435212
0.172443558761527 0.681552179401767 3.10505715441137 0.055536355753238 9 2.8793485282477 3 KDM1A 0.911471426847681
0.86674386062724 0.960557779098623 5.74702681108745 0.150816046125811 10 5.04061792917943 3 RBM6 0.996969224324017
0.108857985353792 0.588328113795231 2.48837187904573 0.0437466707731556 9 2.88568274363337 2 CAMKK1 0.860009698424297
0.539375069784206 1 0.124016222897113 1 6 0.29986632736135 2 RECQL 0.982992394932761
0.59842240154119 1 1.00372012870474 0.596204444274151 8 2.16948225872352 5 VPS50 0.986910219051763
0.0394667474359898 1 0.000806344882169362 1 5 -0.396632825728676 4 HSPB6 0.714956994062404
0.561588838088495 1 2.50390228823246 0.224285444654842 9 2.91501731782942 4 ARHGAP33 0.984559937194459
0.787970856185868 1 0 1 4 -1.34400826686636 1 NDUFAB1 0.994760640008179
0.32345812433662 1 1.42870460099414 0.226399581909058 8 2.371379375563 4 PDK4 0.959382792190135
0.319081613131956 1 0.00111408771767001 1 1 -5.38936169426422 4 SLC22A16 0.958595635843878
0.288545279907982 1 0.00111408771767001 1 1 -4.02646955652867 4 ZMYND10 0.952403651902543
0.156258144344319 1 0.00103097983885981 1 1 -4.41811113859393 5 ABCB5 0.901536031102146
0.204003767491583 1 1.00372012870474 0.203247660037306 8 2.29090349203579 5 SLC25A13 0.926732394377293
0.0130094541952654 0.223349896016079 2.48837187904573 0.00522809886448902 9 2.85675490510429 2 ST7 0.514141189770271
0.605741561378659 1 2.48837187904573 0.243428872701678 9 4.284786100314 2 CDC27 0.987309143681094
0.909525274724609 1 0 1 2 -2.8443148457679 2 SLC4A1 0.99806854471259
0.255383646034528 1 0.00103097983885981 1 1 -4.12942925531614 5 CALCR 0.944138589031838
0.650911968327463 1 0.130850648430334 1 6 0.0932504267105064 4 DVL2 0.989492888799557
0.850694459182846 1 0 1 1 -4.52852025502687 2 PRSS22 0.996557450856414
0.973317065064102 1 0.130850648430334 1 6 0.0900967673295784 4 UPF1 0.99946405385192
0.902283109228701 1 2.26078190772632 0.399102233676372 9 4.26930635965982 5 SKAP2 0.997903842582387
0.597921598245062 1 0.0236697546316383 1 6 0.22075051389199 3 MCUB 0.986882023112136
0.711809107034216 1 0 1 2 -3.68122263845723 4 HOXA11 0.992156126815753
0.838517953140838 1 0 1 4 -1.58501678606785 4 POLR2J 0.996235990039653
0.642288719875545 1 0.000806344882169362 1 5 -0.831362928574166 4 DHX33 0.989096753071861
0.108186998839255 1 0 1 2 -3.27034126388866 1 MEOX1 0.85928379321378
0.942765093603987 0.968104859805008 5.74702681108745 0.164043969968116 10 6.71054795985364 3 THSD7A 0.998819411774911
0.751780222152795 1 0.035039896309161 1 7 0.816325809736191 3 LIG3 0.993567351091329
0.878785596105513 1 0.0328795235129018 1 7 1.20351268719999 5 RPAP3 0.997325719624126
0.235311090627398 1 0 1 2 -3.86198550693926 5 ACSM3 0.93814060117743
0.615545912111653 1 0 1 3 -2.72134554935952 2 CIAPIN1 0.987802613065225
0.0264615937971069 1 0.000795222972027379 1 5 -0.279371321977081 3 FAM214B 0.642717461244612
0.471705164962738 1 0 1 3 -1.97496154411747 2 COPZ2 0.977548464007341
0.846824576950733 1 3.10505715441137 0.272724312255459 9 4.26130338478107 3 PRKAR2B 0.996458131712916
9.93023063780157e-05 0.00531337553749859 6.06238939754064 1.63800607097756e-05 10 7.77945748623352 4 CREBBP 0.0265706925360979
0.0783901308542649 1 0.0355299608468356 1 7 0.835625382582634 4 TSPOAP1 0.818607623674544
0.100124026010847 1 0.00109872111243667 1 1 -4.46865264684162 3 MPO 0.849830656551762
0.839143253040399 1 0.00103097983885981 1 1 -5.40346778290042 5 PON1 0.996253722441475
0.203936046872249 1 0.035039896309161 1 7 1.30311320017403 3 GCFC2 0.926682671784199
0.345565967906287 1 0 1 4 -1.85015961827029 5 WDR54 0.963006270815505
0.190373220231943 1 0.130850648430334 1 6 0.0900967673295784 4 CROT 0.920673096481712
0.163422113581815 1 0 1 2 -3.23052132226882 4 ABCB4 0.906037954443743
0.000398321052778863 0.0148946502524008 6.06238939754064 6.57036403732911e-05 10 5.21601218973631 4 KMT2E 0.0738795025392796
0.8719906181876 1 0.0296241736666077 1 7 1.48959403188189 2 RHBDD2 0.997101784367242
0.918892921438696 1 2.50390228823246 0.366984337111396 9 3.69622562866962 4 SOX8 0.998280768352129
0.716991113706239 1 2.26078190772632 0.317142981043812 9 3.01848994537796 5 IBTK 0.992345370805837
0.992372355816956 1 0.0296241736666077 1 7 0.938741539782721 2 ZNF195 0.999845777261997
0.780786193454693 0.941645630224437 6.06238939754064 0.128791824849034 10 8.31406040790827 4 MYCBP2 0.994536620069261
0.0149999205162516 0.216800304324558 3.10505715441137 0.00483080335411576 9 3.00939577571293 3 FBXL3 0.540460712287546
0.0792899545717752 1 0.000795222972027379 1 5 -0.121422623543745 3 ITGAL 0.820133484487018
0.0685894043108367 1 0.123483832661895 0.555452506067237 6 0.481628395393081 1 PDK2 0.800798467211357
0.164816861727291 1 0.130850648430334 1 6 0.274288370347323 4 ITGA3 0.906992858096037
0.161301047397685 1 0 1 3 -2.70005131428091 2 ITGA2B 0.904727043170111
0.109041033915266 1 0 1 2 -3.9174275937816 4 ASB4 0.860206745077315
0.423661410206978 1 0.000795222972027379 1 5 -0.684834633355931 3 GDE1 0.972984597917306
0.118181428141057 0.872182824157384 1.4089984869689 0.0838761923693001 8 1.93425484973442 3 CRLF1 0.86968316957544
0.0956419104684904 0.996640695322218 0.543298313955884 0.176039402316748 6 0.00593499451003121 5 OSBPL7 0.844276507661817
0.951771735090241 1 0.543298313955884 1 6 0.145427000293143 5 TMEM98 0.999023682324304
0.984380643564725 1 0 1 2 -3.01972235544327 4 YBX2 0.999692686925301
0.406039409878967 1 0 1 2 -3.8911377865806 1 KRT33A 0.971043992387473
0.153461172511848 0.659445279312575 2.90170645188876 0.052886525586335 9 4.03706727467981 1 ABCC8 0.899710221888789
0.592615083854206 0.917888677006352 6.06238939754064 0.0977527250385162 10 5.42289562202292 4 CACNG3 0.986603773833982
0.223740928812983 0.965390020917243 1.42870460099414 0.156604051430434 8 2.8287456029604 4 TMEM132A 0.934228559755823
0.0533083971659187 0.272951979801128 5.78289860880155 0.00921828321264071 10 5.45546106059296 1 AP2B1 0.763915415752524
0.0690010754575048 0.404359072426362 3.10505715441137 0.0222221595372164 9 3.56957682891854 3 TAC1 0.801591141364693
0.992935184911221 1 0 1 5 -0.173828858560363 2 ZNF263 0.999857368629833
0.632487648261339 0.922565792485238 5.78289860880155 0.109372079824933 10 4.94074905491404 1 CX3CL1 0.988648093748475
0.192557229682367 1 0 1 4 -1.12482657911719 3 SPATA20 0.921677156268504
0.592240915456428 1 2.90170645188876 0.204100905889681 9 4.40107721699722 1 CACNA1G 0.98658463176973
0.953333040200761 1 0.000806344882169362 1 5 -0.283312434035235 4 TNFRSF12A 0.99905630062002
0.644101043032135 1 1.00372012870474 0.641713785159733 8 1.73186377763305 5 DLX6 0.989181146440582
0.763279912956225 1 0.0355299608468356 1 7 1.5061827062711 4 MAP3K9 0.993956816600567
0.00972156789025844 0.184741514868048 2.90170645188876 0.00335029337096816 9 3.20899394644081 1 RALA 0.462610586311365
0.572234224406008 1 0 1 3 -2.45254063835647 4 BAIAP2L1 0.985232807041653
0.736593816156771 1 1.00372012870474 0.733863748560382 8 2.62679520953606 5 KDM7A 0.993035786512828
0.663892913545403 0.930399445026128 5.61015182651282 0.118337780166293 10 4.86400759214826 5 ETV1 0.990046608943633
0.248509165555844 1 0 1 5 -0.0882874332387757 2 AGK 0.94219897797967
0.3132827571554 1 0 1 2 -3.779387997108 3 ALDH3B1 0.957565760728547
0.330639078731846 1 0 1 1 -4.3644377895629 2 TTC22 0.96060716323624
0.830026979256764 1 2.50390228823246 0.331493358649667 9 3.90589417763816 4 PHTF2 0.996007966139458
0.600308436991112 1 0 1 2 -3.78747188101519 5 CCL26 0.987028740663738
0.671688897674661 1 1.4089984869689 0.47671371111237 8 2.2033631890623 3 FARP2 0.990451367589287
0.175933422572318 1 0 1 3 -2.58440328196279 3 USH1C 0.913354110440641
0.469017969210057 1 0 1 3 -2.472008463987 5 GGCT 0.977315370030199
0.635919767536103 1 0.000806344882169362 1 5 -0.683272077535986 4 DBF4 0.988804653303256
0.938139944852423 1 0.248066015036542 1 5 -0.744054320935949 5 TBXA2R 0.998716421855026
0.719673346576175 1 1.40438427696102 0.512447595990957 8 2.73262757934798 2 IFRD1 0.992439030315675
0.750342379359558 1 0.00103097983885981 1 1 -4.16477335582879 5 LGALS14 0.99351734533193
0.624602036261769 1 0.000795222972027379 1 5 -0.624599176407513 3 COX10 0.988246843337011
0.0360543776451979 1 0.035039896309161 1 7 1.52675139110228 3 GTF2IRD1 0.698906831264752
0.818965635216125 1 0.0236697546316383 1 6 0.121025348700186 3 PAF1 0.995691403947679
0.0418340345132389 0.374297790560105 2.26078190772632 0.0185042327038576 9 3.96907925962278 5 VPS41 0.724856806077586
0.0229451367235765 0.202905355879083 5.61015182651282 0.00408993150865203 10 4.56407672724257 5 ARHGAP44 0.6169860322936
0.194803557044519 1 0 1 3 -2.28325702336818 3 ELAC2 0.922688235078536
0.216066861341351 1 0.0328795235129018 1 7 0.617535306137789 5 SCIN 0.931495855999348
0.14771621238617 1 0.00109872111243667 1 1 -5.11591471517164 3 MYH13 0.895625564103667
0.548990248059634 1 1.40438427696102 0.390911702064627 8 2.21276684776834 2 ADIPOR2 0.983710487301499
0.25869409513871 1 0.123483832661895 1 6 0.185310030380597 1 CDKL3 0.945032457666524
0.541689337786498 1 1.42870460099414 0.379147192085455 8 1.96947228597443 4 UPP2 0.983148378889271
0.363810274144197 1 0.00103097983885981 1 1 -4.95711668541233 5 PRSS21 0.965703576936345
0.764732585686329 1 2.26078190772632 0.338260220091476 9 3.43932590557754 5 MARK4 0.994024469504839
0.185999487775647 1 0.124016222897113 1 6 0.209117924326785 2 PROM1 0.918572962019397
0.598172949478135 1 0 1 4 -1.88204292501952 3 CCDC124 0.986897693458214
0.430212401130444 1 0 1 4 -1.73228770482613 1 CEACAM21 0.973644871221728
0.819028026752236 0.960557779098623 5.61015182651282 0.14599034965179 10 7.37552032708999 5 PAFAH1B1 0.99569309195963
0.0839374953675372 1 0 1 4 -1.51256279454147 2 NOS2 0.827811359147397
0.128060107798719 1 0 1 3 -2.53450649435786 5 DNAH9 0.879342481906054
0.0857293737676587 0.463232285004515 2.90170645188876 0.029544468122148 9 3.22157002192802 1 KIAA0100 0.830430171297166
0.276094127730069 1 0.00105136522401476 1 1 -5.53547868958314 1 SLC13A2 0.949517141342221
0.0416050778862487 0.256394471785145 5.78289860880155 0.00719450239416716 10 6.51269069958065 1 GAS7 0.723963839295684
0.499437479401779 1 0.00111408771767001 1 1 -5.41046100090678 4 TRAPPC6A 0.979903658948893
0.228182259729417 1 1.00372012870474 0.227336538546733 8 2.16717747559949 5 MATK 0.935776593794862
0.461525375989183 1 0.00109872111243667 1 1 -4.66259382091805 3 CEACAM7 0.976665005431795
0.604993196612984 1 0 1 2 -3.04468818353396 1 CD79B 0.987272441023508
0.892030646491635 1 0 1 3 -2.53779888378329 1 SCN4A 0.997651378103087
0.253069893404679 1 0.0335296446163978 1 7 1.23256631523915 1 ST7L 0.943491731418724
0.821401684929028 1 2.26078190772632 0.363326370456988 9 4.15765678808301 5 PAX6 0.995760420485116
0.474265132688854 1 0 1 2 -3.56410278532334 5 RPUSD1 0.977763735726598
0.0972806440264167 1 0.00076094813202694 1 5 -0.680237430433579 1 RHBDF1 0.846383087312992
0.758655986307929 1 2.50390228823246 0.302989453651354 9 3.00406464778558 4 LUC7L 0.993802809672393
0.592365638157022 1 3.10505715441137 0.190774471676132 9 3.43984637630245 3 CACNA2D2 0.986591014897848
0.16637818806508 0.927436112633303 1.42870460099414 0.116453875734221 8 2.23747453449749 4 BAIAP3 0.907932058040202
0.964132714117022 1 0 1 4 -1.4753581855651 1 TSR3 0.999274457697361
0.254636135707761 1 0 1 4 -1.8119122160692 2 PIGQ 0.943940723829679
0.626357447176534 1 0.543298313955884 1 6 0.148946509693117 5 CRAMP1 0.988341671772562
0.281277646406046 1 0 1 4 -1.73157053353834 5 SELE 0.950717279900494
0.645350251441334 1 0.124016222897113 1 6 0.360266490156624 2 DNAJC11 0.989238054472713
0.35263266099679 1 0.00111408771767001 1 1 -4.73358890298611 4 FMO3 0.964098876514171
0.781659608259145 1 2.48837187904573 0.31412491631231 9 2.96080629483088 2 MYLIP 0.994562529311332
0.651598074980891 1 0.00105136522401476 1 1 -4.79808674407162 1 E2F2 0.989522123170646
0.851879988304344 1 0.124016222897113 1 6 0.117629605323922 2 PSMB1 0.996587239757992
0.0105000855826934 0.137606396870341 5.61015182651282 0.00187162235664844 10 6.05371895371867 5 JARID2 0.476062213557562
0.0585566978225108 0.430506580634151 2.26078190772632 0.0259010821089778 9 3.95240253699752 5 CAMK1G 0.778308161122982
0.195307182310475 1 0.0355299608468356 1 7 1.25240385662101 4 CDK11A 0.92293104506994
0.260513811673213 1 0.000806344882169362 1 5 -0.934356231737657 4 NADK 0.945542902853053
0.940392540795838 1 0 1 4 -1.58354288603335 5 TFAP2B 0.998769329182046
0.940454944377482 1 0 1 4 -1.43546527042036 2 TFAP2D 0.998770616313961
0.15145844485153 1 0 1 2 -2.90526064896071 3 DLEC1 0.898293872407949
0.634795317701786 0.922565792485238 6.06238939754064 0.104710416318573 10 4.62592037174079 4 CYTH3 0.988751710614425
0.547555734524509 0.915877450079228 5.74702681108745 0.0952763494104703 10 5.89908004918215 3 ADAM22 0.983623673663772
0.933386316762005 1 0.543298313955884 1 6 0.0900967673295784 5 SYPL1 0.998605890285097
0.633610294554193 1 0.000806344882169362 1 5 -0.224819907770391 4 CYB561 0.98869858773552
0.167131037386846 0.449075055722997 6.06238939754064 0.02756850911864 10 7.57995120640942 4 SPAG9 0.908395868207825
0.609927444921143 1 1.02356651234892 0.595884524906406 8 2.11385720139154 1 CELSR3 0.987524626128647
0.221494154916359 0.905795063267017 2.50390228823246 0.0884595840489906 9 3.3006050761995 4 AASS 0.933443737811726
0.0338753896118446 1 0.00105136522401476 1 1 -5.3237281091393 1 PLEKHG6 0.687704115975781
0.925265351816719 1 0 1 3 -2.10719775705322 3 SS18L2 0.998425298978744
0.774103579728133 1 0 1 3 -2.46277799456317 1 MPND 0.99432742805718
0.770852193969936 1 1.00372012870474 0.767995153155579 8 1.59009864390918 5 MGST1 0.994219637295717
0.209373639380016 0.960557779098623 1.42870460099414 0.146547886270071 8 2.21673885434255 4 CRY1 0.928892781179838
0.828278613738567 1 0 1 1 -5.25347439830696 2 PGLYRP1 0.995960183692419
0.0186564084301731 0.180090999659972 6.06238939754064 0.00307740186365157 10 5.90957299946735 4 NFIX 0.580018854090067
0.926517093748222 1 2.48837187904573 0.372338677168918 9 4.30071961348684 2 ST3GAL1 0.998455830196652
0.257323608727934 1 0 1 4 -1.57934299797517 1 MMP25 0.944677449765485
0.437642206729335 1 0.248066015036542 1 5 -0.329756501336019 5 IL32 0.974382225922275
0.83289842758954 1 2.50390228823246 0.332640147941833 9 3.92354321866786 4 PKD1 0.996085004038428
0.0830250537437962 1 0.0335296446163978 1 7 1.48269675467018 1 MED24 0.826301784881854
0.024048242928178 0.261948100571041 3.10505715441137 0.00774486321258612 9 2.90576407912257 3 RHOBTB2 0.626021405221245
0.527487195995696 0.915877450079228 5.74702681108745 0.0917843631733266 10 5.86114956708337 3 HEATR5B 0.982163588072296
0.894405620287544 1 2.48837187904573 0.359434065229245 9 3.79999823730547 2 SEC62 0.997709713937485
0.882849163912252 1 1.40438427696102 0.628637886649278 8 2.7666739795067 2 RPS20 0.997429504629042
0.0225244976779778 0.194455482057109 5.94540134189984 0.00378855797660586 10 6.01332573425766 2 CSDE1 0.61376435909842
0.00554029070418877 0.15040112667754 2.50390228823246 0.00221266250293646 9 3.66570729986304 4 UBE3C 0.364631551910359
0.869989912274866 0.964728278552528 5.61015182651282 0.155074218876468 10 5.03956035209478 5 REV3L 0.99704924506041
0.821464076820801 1 0 1 2 -3.38118080009112 1 PAX7 0.995762098913414
0.283731783179589 1 0 1 2 -3.07865232679986 2 MASP2 0.951329121827701
0.729541713418965 1 0.00103097983885981 1 1 -4.97283580304855 5 IYD 0.99279471789431
0.356946738466343 1 0.0335296446163978 1 7 1.41089948175737 1 FAM76A 0.964743279557485
0.224550465527635 1 0 1 4 -1.5049915623767 1 TRAF3IP3 0.934500942973497
0.200133535594529 1 0.000795222972027379 1 5 -0.594711331444807 3 POMT2 0.925114576033393
0.97943998328684 1 1.02356651234892 0.956889436563516 8 1.9601844261753 1 VTA1 0.999588532933646
0.772417707182364 1 0.000795222972027379 1 5 -0.276989331142934 3 MLXIPL 0.994274591216921
0.0400367754377253 0.25565285068486 5.61015182651282 0.00713648697500787 10 5.31702110409547 5 BAZ1B 0.717321897579092
0.863366426373448 1 3.10505715441137 0.278051701929821 9 3.73753761004719 3 RANBP9 0.99687795778632
0.322145887395526 1 0 1 2 -3.09667509202161 5 ETV7 0.959150889104299
0.922705625794782 1 0 1 3 -1.97636793046598 3 SPRTN 0.9983693221228
0.314342066602483 1 0 1 3 -2.67480878209042 3 DYRK4 0.957754566191102
0.992435915518175 0.987042121320155 5.74702681108745 0.172686842804269 10 5.21020883410541 3 ZNF207 0.999848096604386
0.973691506562468 1 0.00076094813202694 1 5 -0.109960313078941 1 UQCRC1 0.999471276656349
0.229998079550593 1 0.124016222897113 1 6 0.15554515957747 2 STARD3NL 0.93640026301441
0.605305014850333 1 1.40438427696102 0.431010959593029 8 2.38570421865825 2 CD9 0.987287743818041
0.268069196392088 1 0.00076094813202694 1 5 -0.534335008184481 1 HHATL 0.947471940994295
0.154890654282156 1 0 1 4 -1.11283314592986 2 NCAPD2 0.900650252651713
0.718238659775894 1 0.035039896309161 1 7 1.27734008583585 3 IFFO1 0.9923890125169
0.279524942679046 1 0 1 2 -3.57700212757236 1 GIPR 0.95030329398196
0.0691872625515802 1 0 1 3 -2.18712553448191 4 PHF7 0.802041547845804
0.198368364094475 1 1.00372012870474 0.197633143364835 8 2.11358889423074 5 SEMA3G 0.924284452968888
0.792905265676396 1 2.26078190772632 0.35072169631516 9 4.46881446053433 5 NISCH 0.994910804610251
0.133551982038553 0.941881645529127 1.00372012870474 0.1330569928999 8 2.59934959101545 5 STAB1 0.884314584516539
0.682860890816552 1 0 1 2 -3.11310401502991 1 FUZ 0.990901089963349
0.276281034319386 1 0 1 4 -1.47910105229952 4 SLC6A13 0.949559705656141
0.429214549615232 1 0.543298313955884 0.790016347538463 6 0.0610478728767738 5 PRSS3 0.973546397834883
0.374486514178694 1 0 1 2 -3.33747136726008 5 ZNF200 0.967146975383647
0.362625827218685 0.927436112633303 3.10505715441137 0.116785556331387 9 3.14009003880771 3 CD4 0.965543026405118
0.372740863114398 1 0 1 3 -2.1512377090192 5 LRRC23 0.966922499642911
0.354699451554179 1 0.00105136522401476 1 1 -4.3702027062638 1 HFE 0.964418532111828
0.891781052048102 1 2.90170645188876 0.307329864972258 9 3.69148035031649 1 SCMH1 0.997645670426944
0.0571552168357564 0.275762880595655 5.94540134189984 0.00961334879665037 10 6.32215172200617 2 FYN 0.774823462785063
0.708064984800158 0.931928404490915 5.94540134189984 0.11909456470333 10 8.07231411205507 2 HIVEP2 0.992020316043621
0.270312116128019 1 0 1 2 -3.43880340088244 4 FMO1 0.948009101727874
0.938576769882417 1 0.0355299608468356 1 7 0.722735961210729 4 ELOA 0.998725473500281
0.0357722911574098 1 0 1 4 -1.39149539528227 4 LYPLA2 0.697581046919048
0.0973410677641231 0.776468727344634 1.40438427696102 0.0693122739701711 8 2.69316204613438 2 CLCN6 0.846457596188608
0.774543209119525 1 1.00372012870474 0.771672488145715 8 1.92270230246624 5 MRC2 0.994344365207558
0.261203422189494 0.922565792485238 2.50390228823246 0.104318536476869 9 3.84549806502128 4 SLC6A7 0.945732532603577
0.963820684183815 1 1.40438427696102 0.686294129032438 8 1.56365863788113 2 TSPAN9 0.999268322889426
0.579603913310673 1 2.90170645188876 0.199745881577167 9 4.16081359026635 1 BTBD7 0.985652747765869
0.260451516147962 1 0 1 2 -3.28188304845808 3 APBA3 0.94552705662078
0.208190810927678 1 0 1 2 -3.22878179537408 1 MKS1 0.928440004361083
0.290804090946894 1 0.0355299608468356 1 7 1.10355384626284 4 ABHD5 0.952921978003453
0.552368734577136 1 1.02356651234892 0.539651041640214 8 2.84059800409995 1 AKAP8L 0.983931298239442
0.765730733296554 1 2.26078190772632 0.338701725575403 9 2.84420353997968 5 MBTD1 0.994055279477162
0.975818027947862 1 0.124016222897113 1 6 0.235410344903054 2 UTP18 0.999516903179479
0.876921495254175 1 2.48837187904573 0.352407734004158 9 3.06033726569426 2 RNF216 0.997220974398289
0.310214847401647 1 1.4089984869689 0.220166913073834 8 2.4860572462808 3 TTC19 0.956969710695459
0.853815618221269 1 1.00372012870474 0.850651086695932 8 2.58880199310468 5 PTBP1 0.996637239548563
0.647914563181607 1 2.50390228823246 0.258761919834731 9 2.86113790078351 4 DPF1 0.989359294625333
0.0828968385689472 0.322058138754245 6.06238939754064 0.0136739547945528 10 4.73714279350241 4 SYT7 0.826033088597287
0.192059341721051 1 0.124016222897113 1 6 0.165126489786437 2 LARS2 0.921455783530569
0.831337230614804 0.960557779098623 5.61015182651282 0.148184444258 10 6.38929298500771 5 PIK3C2A 0.996042448659974
0.83427244774089 1 0.0355299608468356 1 7 1.33785527680639 4 PLAUR 0.996122523191427
0.557015289705333 1 0 1 4 -0.973271777921424 1 ANLN 0.984259343788075
0.982068080835546 1 1.00372012870474 0.978428201995772 8 1.6291215388735 5 WIZ 0.999645476482556
0.861244889919182 0.960557779098623 5.94540134189984 0.144858999484125 10 6.21382778365718 2 RABGAP1 0.996825917831577
0.637104802977493 1 0.123483832661895 1 6 0.0900967673295784 1 DCN 0.988857416717254
0.419160273938186 1 0 1 2 -3.76461166434016 5 QPCTL 0.972499501239384
0.000277136151470733 0.261948100571041 0.035039896309161 0.00790916014777924 7 0.635261629931903 3 PPP5C 0.0565427033038163
0.61098764985505 1 1.00372012870474 0.608723121497527 8 2.4463678105541 5 CEP68 0.987575799260659
0.0736268550444756 0.302135898258399 5.94540134189984 0.0123838326145613 10 6.62654267192461 2 MAP4K3 0.81034223063785
0.98687811443558 1 0.00111408771767001 1 1 -4.83476255520351 4 ZBTB32 0.999740850534852
0.96750973050415 1 0.0335296446163978 1 7 1.52124828884231 1 TYROBP 0.999347792766026
0.947455044634211 1 0 1 4 -1.34894711710666 5 TMEM159 0.998925214037827
0.578294119564164 1 0 1 3 -2.46988423462597 4 BRCA1 0.985581770860008
0.425158125731933 1 0.0355299608468356 1 7 0.861034583273682 4 ERCC1 0.973135735268072
0.603371751370079 1 0 1 3 -2.57112343305294 2 CD22 0.987192634910027
0.204813003761447 1 0.00111408771767001 1 1 -4.1485042146204 4 LTF 0.927054311534759
0.66495675612699 1 2.48837187904573 0.267225635254323 9 4.41159280366485 2 EXTL3 0.990095253923074
0.00810408153054775 1 0.00109872111243667 1 1 -5.18816369430976 3 NR1H4 0.430862601764171
